ano|pais_origem|pais_destino|tipo|quantidade|valor
1988|Brasil|Outros|Espumantes|1800|2600.0
1989|Brasil|Africa do Sul|Espumantes|0|0.0
1989|Brasil|Alemanha|Espumantes|9000|17431.0
1989|Brasil|Argentina|Espumantes|5176|15000.0
1989|Brasil|Austrália|Espumantes|0|0.0
1989|Brasil|Austria|Espumantes|0|0.0
1989|Brasil|Bermudas|Espumantes|0|0.0
1989|Brasil|Bahamas|Espumantes|0|0.0
1989|Brasil|Bélgica|Espumantes|0|0.0
1989|Brasil|Brasil|Espumantes|0|0.0
1989|Brasil|Bulgaria|Espumantes|0|0.0
1989|Brasil|Canada|Espumantes|0|0.0
1989|Brasil|Chile|Espumantes|7449|12675.0
1989|Brasil|Croácia|Espumantes|0|0.0
1989|Brasil|Cuba|Espumantes|0|0.0
1989|Brasil|Emirados Arabes Unidos|Espumantes|0|0.0
1989|Brasil|Eslovênia|Espumantes|0|0.0
1989|Brasil|Espanha|Espumantes|58995|143790.0
1989|Brasil|Estados Unidos|Espumantes|0|0.0
1989|Brasil|França|Espumantes|52601|358096.0
1989|Brasil|Grecia|Espumantes|0|0.0
1989|Brasil|Hong Kong|Espumantes|0|0.0
1989|Brasil|Hungria|Espumantes|0|0.0
1989|Brasil|Indonesia|Espumantes|0|0.0
1989|Brasil|Irlanda|Espumantes|0|0.0
1989|Brasil|Israel|Espumantes|0|0.0
1989|Brasil|Itália|Espumantes|26802|68918.0
1989|Brasil|Luxemburgo|Espumantes|0|0.0
1989|Brasil|Mexico|Espumantes|0|0.0
1989|Brasil|Nova Zelândia|Espumantes|0|0.0
1989|Brasil|Paises Baixos|Espumantes|0|0.0
1989|Brasil|Panama|Espumantes|0|0.0
1989|Brasil|Peru|Espumantes|0|0.0
1989|Brasil|Portugal|Espumantes|7740|16240.0
1989|Brasil|Reino Unido|Espumantes|0|0.0
1989|Brasil|Romenia|Espumantes|0|0.0
1989|Brasil|Suíça|Espumantes|0|0.0
1989|Brasil|Tunisia|Espumantes|0|0.0
1989|Brasil|Ucrânia|Espumantes|0|0.0
1989|Brasil|Uruguai|Espumantes|0|0.0
1989|Brasil|Não consta na tabela|Espumantes|0|0.0
1989|Brasil|Não declarados|Espumantes|0|0.0
1989|Brasil|Outros|Espumantes|0|0.0
1990|Brasil|Africa do Sul|Espumantes|0|0.0
1990|Brasil|Alemanha|Espumantes|12613|29121.0
1990|Brasil|Argentina|Espumantes|4500|20000.0
1990|Brasil|Austrália|Espumantes|0|0.0
1990|Brasil|Austria|Espumantes|0|0.0
1990|Brasil|Bermudas|Espumantes|0|0.0
1990|Brasil|Bahamas|Espumantes|0|0.0
1990|Brasil|Bélgica|Espumantes|0|0.0
1990|Brasil|Brasil|Espumantes|0|0.0
1990|Brasil|Bulgaria|Espumantes|0|0.0
1990|Brasil|Canada|Espumantes|0|0.0
1990|Brasil|Chile|Espumantes|540|1200.0
1990|Brasil|Croácia|Espumantes|0|0.0
1990|Brasil|Cuba|Espumantes|0|0.0
1990|Brasil|Emirados Arabes Unidos|Espumantes|0|0.0
1990|Brasil|Eslovênia|Espumantes|0|0.0
1990|Brasil|Espanha|Espumantes|121856|355275.0
1990|Brasil|Estados Unidos|Espumantes|0|0.0
1990|Brasil|França|Espumantes|32371|448505.0
1990|Brasil|Grecia|Espumantes|0|0.0
1990|Brasil|Hong Kong|Espumantes|0|0.0
1990|Brasil|Hungria|Espumantes|0|0.0
1990|Brasil|Indonesia|Espumantes|0|0.0
1990|Brasil|Irlanda|Espumantes|0|0.0
1990|Brasil|Israel|Espumantes|0|0.0
1990|Brasil|Itália|Espumantes|24120|73084.0
1990|Brasil|Luxemburgo|Espumantes|0|0.0
1990|Brasil|Mexico|Espumantes|0|0.0
1990|Brasil|Nova Zelândia|Espumantes|0|0.0
1990|Brasil|Paises Baixos|Espumantes|0|0.0
1990|Brasil|Panama|Espumantes|0|0.0
1990|Brasil|Peru|Espumantes|0|0.0
1990|Brasil|Portugal|Espumantes|9467|24269.0
1990|Brasil|Reino Unido|Espumantes|0|0.0
1990|Brasil|Romenia|Espumantes|0|0.0
1990|Brasil|Suíça|Espumantes|0|0.0
1990|Brasil|Tunisia|Espumantes|0|0.0
1990|Brasil|Ucrânia|Espumantes|0|0.0
1990|Brasil|Uruguai|Espumantes|0|0.0
1990|Brasil|Não consta na tabela|Espumantes|0|0.0
1990|Brasil|Não declarados|Espumantes|0|0.0
1990|Brasil|Outros|Espumantes|1170|5042.0
1991|Brasil|Africa do Sul|Espumantes|0|0.0
1991|Brasil|Alemanha|Espumantes|11275|41978.0
1991|Brasil|Argentina|Espumantes|24889|83975.0
1991|Brasil|Austrália|Espumantes|0|0.0
1991|Brasil|Austria|Espumantes|0|0.0
1991|Brasil|Bermudas|Espumantes|0|0.0
1991|Brasil|Bahamas|Espumantes|0|0.0
1991|Brasil|Bélgica|Espumantes|0|0.0
1991|Brasil|Brasil|Espumantes|0|0.0
1991|Brasil|Bulgaria|Espumantes|0|0.0
1991|Brasil|Canada|Espumantes|0|0.0
1991|Brasil|Chile|Espumantes|10800|28600.0
1991|Brasil|Croácia|Espumantes|0|0.0
1991|Brasil|Cuba|Espumantes|0|0.0
1991|Brasil|Emirados Arabes Unidos|Espumantes|0|0.0
1991|Brasil|Eslovênia|Espumantes|0|0.0
1991|Brasil|Espanha|Espumantes|92798|294496.0
1991|Brasil|Estados Unidos|Espumantes|0|0.0
1991|Brasil|França|Espumantes|33945|353361.0
1991|Brasil|Grecia|Espumantes|0|0.0
1991|Brasil|Hong Kong|Espumantes|0|0.0
1991|Brasil|Hungria|Espumantes|0|0.0
1991|Brasil|Indonesia|Espumantes|0|0.0
1991|Brasil|Irlanda|Espumantes|0|0.0
1991|Brasil|Israel|Espumantes|0|0.0
1991|Brasil|Itália|Espumantes|35118|101279.0
1991|Brasil|Luxemburgo|Espumantes|0|0.0
1991|Brasil|Mexico|Espumantes|0|0.0
1991|Brasil|Nova Zelândia|Espumantes|0|0.0
1991|Brasil|Paises Baixos|Espumantes|0|0.0
1991|Brasil|Panama|Espumantes|0|0.0
1991|Brasil|Peru|Espumantes|0|0.0
1991|Brasil|Portugal|Espumantes|4185|11095.0
1991|Brasil|Reino Unido|Espumantes|0|0.0
1991|Brasil|Romenia|Espumantes|0|0.0
1991|Brasil|Suíça|Espumantes|0|0.0
1991|Brasil|Tunisia|Espumantes|0|0.0
1991|Brasil|Ucrânia|Espumantes|0|0.0
1991|Brasil|Uruguai|Espumantes|0|0.0
1991|Brasil|Não consta na tabela|Espumantes|0|0.0
1991|Brasil|Não declarados|Espumantes|0|0.0
1991|Brasil|Outros|Espumantes|3935|12358.0
1992|Brasil|Africa do Sul|Espumantes|0|0.0
1992|Brasil|Alemanha|Espumantes|6059|13660.0
1992|Brasil|Argentina|Espumantes|7020|18650.0
1992|Brasil|Austrália|Espumantes|0|0.0
1992|Brasil|Austria|Espumantes|0|0.0
1992|Brasil|Bermudas|Espumantes|0|0.0
1992|Brasil|Bahamas|Espumantes|0|0.0
1992|Brasil|Bélgica|Espumantes|0|0.0
1992|Brasil|Brasil|Espumantes|0|0.0
1992|Brasil|Bulgaria|Espumantes|0|0.0
1992|Brasil|Canada|Espumantes|0|0.0
1992|Brasil|Chile|Espumantes|0|0.0
1992|Brasil|Croácia|Espumantes|0|0.0
1992|Brasil|Cuba|Espumantes|0|0.0
1992|Brasil|Emirados Arabes Unidos|Espumantes|0|0.0
1992|Brasil|Eslovênia|Espumantes|0|0.0
1992|Brasil|Espanha|Espumantes|63633|215873.0
1992|Brasil|Estados Unidos|Espumantes|0|0.0
1992|Brasil|França|Espumantes|15001|156403.0
1992|Brasil|Grecia|Espumantes|0|0.0
1992|Brasil|Hong Kong|Espumantes|0|0.0
1992|Brasil|Hungria|Espumantes|0|0.0
1992|Brasil|Indonesia|Espumantes|0|0.0
1992|Brasil|Irlanda|Espumantes|0|0.0
1992|Brasil|Israel|Espumantes|0|0.0
1992|Brasil|Itália|Espumantes|17241|50017.0
1992|Brasil|Luxemburgo|Espumantes|0|0.0
1992|Brasil|Mexico|Espumantes|0|0.0
1992|Brasil|Nova Zelândia|Espumantes|0|0.0
1992|Brasil|Paises Baixos|Espumantes|0|0.0
1992|Brasil|Panama|Espumantes|0|0.0
1992|Brasil|Peru|Espumantes|0|0.0
1992|Brasil|Portugal|Espumantes|4545|10906.0
1992|Brasil|Reino Unido|Espumantes|0|0.0
1992|Brasil|Romenia|Espumantes|0|0.0
1992|Brasil|Suíça|Espumantes|0|0.0
1992|Brasil|Tunisia|Espumantes|0|0.0
1992|Brasil|Ucrânia|Espumantes|0|0.0
1992|Brasil|Uruguai|Espumantes|0|0.0
1992|Brasil|Não consta na tabela|Espumantes|0|0.0
1992|Brasil|Não declarados|Espumantes|0|0.0
1992|Brasil|Outros|Espumantes|688|3301.0
1993|Brasil|Africa do Sul|Espumantes|0|0.0
1993|Brasil|Alemanha|Espumantes|39747|110948.0
1993|Brasil|Argentina|Espumantes|17205|63626.0
1993|Brasil|Austrália|Espumantes|0|0.0
1993|Brasil|Austria|Espumantes|0|0.0
1993|Brasil|Bermudas|Espumantes|0|0.0
1993|Brasil|Bahamas|Espumantes|0|0.0
1993|Brasil|Bélgica|Espumantes|0|0.0
1993|Brasil|Brasil|Espumantes|0|0.0
1993|Brasil|Bulgaria|Espumantes|0|0.0
1993|Brasil|Canada|Espumantes|0|0.0
1993|Brasil|Chile|Espumantes|1560|4860.0
1993|Brasil|Croácia|Espumantes|0|0.0
1993|Brasil|Cuba|Espumantes|0|0.0
1993|Brasil|Emirados Arabes Unidos|Espumantes|0|0.0
1993|Brasil|Eslovênia|Espumantes|0|0.0
1993|Brasil|Espanha|Espumantes|172218|584200.0
1993|Brasil|Estados Unidos|Espumantes|0|0.0
1993|Brasil|França|Espumantes|54501|543157.0
1993|Brasil|Grecia|Espumantes|0|0.0
1993|Brasil|Hong Kong|Espumantes|0|0.0
1993|Brasil|Hungria|Espumantes|0|0.0
1993|Brasil|Indonesia|Espumantes|0|0.0
1993|Brasil|Irlanda|Espumantes|0|0.0
1993|Brasil|Israel|Espumantes|0|0.0
1993|Brasil|Itália|Espumantes|132449|265440.0
1993|Brasil|Luxemburgo|Espumantes|0|0.0
1993|Brasil|Mexico|Espumantes|0|0.0
1993|Brasil|Nova Zelândia|Espumantes|0|0.0
1993|Brasil|Paises Baixos|Espumantes|0|0.0
1993|Brasil|Panama|Espumantes|0|0.0
1993|Brasil|Peru|Espumantes|0|0.0
1993|Brasil|Portugal|Espumantes|6870|19783.0
1993|Brasil|Reino Unido|Espumantes|0|0.0
1993|Brasil|Romenia|Espumantes|0|0.0
1993|Brasil|Suíça|Espumantes|0|0.0
1993|Brasil|Tunisia|Espumantes|0|0.0
1993|Brasil|Ucrânia|Espumantes|0|0.0
1993|Brasil|Uruguai|Espumantes|0|0.0
1993|Brasil|Não consta na tabela|Espumantes|0|0.0
1993|Brasil|Não declarados|Espumantes|0|0.0
1993|Brasil|Outros|Espumantes|3902|10176.0
1994|Brasil|Africa do Sul|Espumantes|0|0.0
1994|Brasil|Alemanha|Espumantes|37942|84842.0
1994|Brasil|Argentina|Espumantes|8270|32089.0
1994|Brasil|Austrália|Espumantes|0|0.0
1994|Brasil|Austria|Espumantes|0|0.0
1994|Brasil|Bermudas|Espumantes|0|0.0
1994|Brasil|Bahamas|Espumantes|0|0.0
1994|Brasil|Bélgica|Espumantes|0|0.0
1994|Brasil|Brasil|Espumantes|0|0.0
1994|Brasil|Bulgaria|Espumantes|0|0.0
1994|Brasil|Canada|Espumantes|0|0.0
1994|Brasil|Chile|Espumantes|4590|13224.0
1994|Brasil|Croácia|Espumantes|0|0.0
1994|Brasil|Cuba|Espumantes|0|0.0
1994|Brasil|Emirados Arabes Unidos|Espumantes|0|0.0
1994|Brasil|Eslovênia|Espumantes|0|0.0
1994|Brasil|Espanha|Espumantes|182952|601583.0
1994|Brasil|Estados Unidos|Espumantes|0|0.0
1994|Brasil|França|Espumantes|209274|1602204.0
1994|Brasil|Grecia|Espumantes|0|0.0
1994|Brasil|Hong Kong|Espumantes|0|0.0
1994|Brasil|Hungria|Espumantes|0|0.0
1994|Brasil|Indonesia|Espumantes|0|0.0
1994|Brasil|Irlanda|Espumantes|0|0.0
1994|Brasil|Israel|Espumantes|0|0.0
1994|Brasil|Itália|Espumantes|232676|501486.0
1994|Brasil|Luxemburgo|Espumantes|0|0.0
1994|Brasil|Mexico|Espumantes|0|0.0
1994|Brasil|Nova Zelândia|Espumantes|0|0.0
1994|Brasil|Paises Baixos|Espumantes|0|0.0
1994|Brasil|Panama|Espumantes|0|0.0
1994|Brasil|Peru|Espumantes|0|0.0
1994|Brasil|Portugal|Espumantes|17827|43097.0
1994|Brasil|Reino Unido|Espumantes|0|0.0
1994|Brasil|Romenia|Espumantes|0|0.0
1994|Brasil|Suíça|Espumantes|0|0.0
1994|Brasil|Tunisia|Espumantes|0|0.0
1994|Brasil|Ucrânia|Espumantes|0|0.0
1994|Brasil|Uruguai|Espumantes|0|0.0
1994|Brasil|Não consta na tabela|Espumantes|0|0.0
1994|Brasil|Não declarados|Espumantes|0|0.0
1994|Brasil|Outros|Espumantes|8979|19787.0
1995|Brasil|Africa do Sul|Espumantes|0|0.0
1995|Brasil|Alemanha|Espumantes|75829|170816.0
1995|Brasil|Argentina|Espumantes|17382|68936.0
1995|Brasil|Austrália|Espumantes|0|0.0
1995|Brasil|Austria|Espumantes|0|0.0
1995|Brasil|Bermudas|Espumantes|0|0.0
1995|Brasil|Bahamas|Espumantes|0|0.0
1995|Brasil|Bélgica|Espumantes|0|0.0
1995|Brasil|Brasil|Espumantes|0|0.0
1995|Brasil|Bulgaria|Espumantes|0|0.0
1995|Brasil|Canada|Espumantes|0|0.0
1995|Brasil|Chile|Espumantes|24237|73649.0
1995|Brasil|Croácia|Espumantes|0|0.0
1995|Brasil|Cuba|Espumantes|0|0.0
1995|Brasil|Emirados Arabes Unidos|Espumantes|0|0.0
1995|Brasil|Eslovênia|Espumantes|0|0.0
1995|Brasil|Espanha|Espumantes|269731|903594.0
1995|Brasil|Estados Unidos|Espumantes|0|0.0
1995|Brasil|França|Espumantes|234968|1672679.0
1995|Brasil|Grecia|Espumantes|0|0.0
1995|Brasil|Hong Kong|Espumantes|0|0.0
1995|Brasil|Hungria|Espumantes|0|0.0
1995|Brasil|Indonesia|Espumantes|0|0.0
1995|Brasil|Irlanda|Espumantes|0|0.0
1995|Brasil|Israel|Espumantes|0|0.0
1995|Brasil|Itália|Espumantes|230441|554770.0
1995|Brasil|Luxemburgo|Espumantes|0|0.0
1995|Brasil|Mexico|Espumantes|0|0.0
1995|Brasil|Nova Zelândia|Espumantes|0|0.0
1995|Brasil|Paises Baixos|Espumantes|0|0.0
1995|Brasil|Panama|Espumantes|0|0.0
1995|Brasil|Peru|Espumantes|0|0.0
1995|Brasil|Portugal|Espumantes|11745|37615.0
1995|Brasil|Reino Unido|Espumantes|0|0.0
1995|Brasil|Romenia|Espumantes|0|0.0
1995|Brasil|Suíça|Espumantes|0|0.0
1995|Brasil|Tunisia|Espumantes|0|0.0
1995|Brasil|Ucrânia|Espumantes|0|0.0
1995|Brasil|Uruguai|Espumantes|0|0.0
1995|Brasil|Não consta na tabela|Espumantes|0|0.0
1995|Brasil|Não declarados|Espumantes|0|0.0
1995|Brasil|Outros|Espumantes|20108|40703.0
1996|Brasil|Africa do Sul|Espumantes|0|0.0
1996|Brasil|Alemanha|Espumantes|22766|68098.0
1996|Brasil|Argentina|Espumantes|567|3110.0
1996|Brasil|Austrália|Espumantes|0|0.0
1996|Brasil|Austria|Espumantes|0|0.0
1996|Brasil|Bermudas|Espumantes|0|0.0
1996|Brasil|Bahamas|Espumantes|0|0.0
1996|Brasil|Bélgica|Espumantes|0|0.0
1996|Brasil|Brasil|Espumantes|0|0.0
1996|Brasil|Bulgaria|Espumantes|0|0.0
1996|Brasil|Canada|Espumantes|0|0.0
1996|Brasil|Chile|Espumantes|26686|37785.0
1996|Brasil|Croácia|Espumantes|0|0.0
1996|Brasil|Cuba|Espumantes|0|0.0
1996|Brasil|Emirados Arabes Unidos|Espumantes|0|0.0
1996|Brasil|Eslovênia|Espumantes|0|0.0
1996|Brasil|Espanha|Espumantes|198872|778631.0
1996|Brasil|Estados Unidos|Espumantes|0|0.0
1996|Brasil|França|Espumantes|272978|2319514.0
1996|Brasil|Grecia|Espumantes|0|0.0
1996|Brasil|Hong Kong|Espumantes|0|0.0
1996|Brasil|Hungria|Espumantes|0|0.0
1996|Brasil|Indonesia|Espumantes|0|0.0
1996|Brasil|Irlanda|Espumantes|0|0.0
1996|Brasil|Israel|Espumantes|0|0.0
1996|Brasil|Itália|Espumantes|203645|480610.0
1996|Brasil|Luxemburgo|Espumantes|0|0.0
1996|Brasil|Mexico|Espumantes|0|0.0
1996|Brasil|Nova Zelândia|Espumantes|0|0.0
1996|Brasil|Paises Baixos|Espumantes|0|0.0
1996|Brasil|Panama|Espumantes|0|0.0
1996|Brasil|Peru|Espumantes|0|0.0
1996|Brasil|Portugal|Espumantes|14861|47858.0
1996|Brasil|Reino Unido|Espumantes|0|0.0
1996|Brasil|Romenia|Espumantes|0|0.0
1996|Brasil|Suíça|Espumantes|0|0.0
1996|Brasil|Tunisia|Espumantes|0|0.0
1996|Brasil|Ucrânia|Espumantes|0|0.0
1996|Brasil|Uruguai|Espumantes|11813|44125.0
1996|Brasil|Não consta na tabela|Espumantes|3133|23378.0
1996|Brasil|Não declarados|Espumantes|140|571.0
1996|Brasil|Outros|Espumantes|8771|34875.0
1997|Brasil|Africa do Sul|Espumantes|0|0.0
1997|Brasil|Alemanha|Espumantes|8648|29238.0
1997|Brasil|Argentina|Espumantes|11139|26864.0
1997|Brasil|Austrália|Espumantes|0|0.0
1997|Brasil|Austria|Espumantes|0|0.0
1997|Brasil|Bermudas|Espumantes|0|0.0
1997|Brasil|Bahamas|Espumantes|0|0.0
1997|Brasil|Bélgica|Espumantes|0|0.0
1997|Brasil|Brasil|Espumantes|0|0.0
1997|Brasil|Bulgaria|Espumantes|0|0.0
1997|Brasil|Canada|Espumantes|0|0.0
1997|Brasil|Chile|Espumantes|2565|13680.0
1997|Brasil|Croácia|Espumantes|0|0.0
1997|Brasil|Cuba|Espumantes|0|0.0
1997|Brasil|Emirados Arabes Unidos|Espumantes|0|0.0
1997|Brasil|Eslovênia|Espumantes|0|0.0
1997|Brasil|Espanha|Espumantes|259100|920891.0
1997|Brasil|Estados Unidos|Espumantes|0|0.0
1997|Brasil|França|Espumantes|760944|7856909.0
1997|Brasil|Grecia|Espumantes|0|0.0
1997|Brasil|Hong Kong|Espumantes|0|0.0
1997|Brasil|Hungria|Espumantes|0|0.0
1997|Brasil|Indonesia|Espumantes|0|0.0
1997|Brasil|Irlanda|Espumantes|0|0.0
1997|Brasil|Israel|Espumantes|0|0.0
1997|Brasil|Itália|Espumantes|162568|485282.0
1997|Brasil|Luxemburgo|Espumantes|0|0.0
1997|Brasil|Mexico|Espumantes|0|0.0
1997|Brasil|Nova Zelândia|Espumantes|0|0.0
1997|Brasil|Paises Baixos|Espumantes|0|0.0
1997|Brasil|Panama|Espumantes|0|0.0
1997|Brasil|Peru|Espumantes|0|0.0
1997|Brasil|Portugal|Espumantes|42736|130895.0
1997|Brasil|Reino Unido|Espumantes|0|0.0
1997|Brasil|Romenia|Espumantes|0|0.0
1997|Brasil|Suíça|Espumantes|0|0.0
1997|Brasil|Tunisia|Espumantes|0|0.0
1997|Brasil|Ucrânia|Espumantes|0|0.0
1997|Brasil|Uruguai|Espumantes|8161|33049.0
1997|Brasil|Não consta na tabela|Espumantes|0|0.0
1997|Brasil|Não declarados|Espumantes|0|0.0
1997|Brasil|Outros|Espumantes|6414|58248.0
1998|Brasil|Africa do Sul|Espumantes|0|0.0
1998|Brasil|Alemanha|Espumantes|9403|45794.0
1998|Brasil|Argentina|Espumantes|85497|308165.0
1998|Brasil|Austrália|Espumantes|0|0.0
1998|Brasil|Austria|Espumantes|0|0.0
1998|Brasil|Bermudas|Espumantes|0|0.0
1998|Brasil|Bahamas|Espumantes|0|0.0
1998|Brasil|Bélgica|Espumantes|0|0.0
1998|Brasil|Brasil|Espumantes|0|0.0
1998|Brasil|Bulgaria|Espumantes|0|0.0
1998|Brasil|Canada|Espumantes|0|0.0
1998|Brasil|Chile|Espumantes|7877|20030.0
1998|Brasil|Croácia|Espumantes|0|0.0
1998|Brasil|Cuba|Espumantes|0|0.0
1998|Brasil|Emirados Arabes Unidos|Espumantes|0|0.0
1998|Brasil|Eslovênia|Espumantes|0|0.0
1998|Brasil|Espanha|Espumantes|253355|1009470.0
1998|Brasil|Estados Unidos|Espumantes|0|0.0
1998|Brasil|França|Espumantes|779564|9136225.0
1998|Brasil|Grecia|Espumantes|0|0.0
1998|Brasil|Hong Kong|Espumantes|0|0.0
1998|Brasil|Hungria|Espumantes|0|0.0
1998|Brasil|Indonesia|Espumantes|0|0.0
1998|Brasil|Irlanda|Espumantes|0|0.0
1998|Brasil|Israel|Espumantes|0|0.0
1998|Brasil|Itália|Espumantes|234227|853007.0
1998|Brasil|Luxemburgo|Espumantes|0|0.0
1998|Brasil|Mexico|Espumantes|0|0.0
1998|Brasil|Nova Zelândia|Espumantes|0|0.0
1998|Brasil|Paises Baixos|Espumantes|0|0.0
1998|Brasil|Panama|Espumantes|0|0.0
1998|Brasil|Peru|Espumantes|0|0.0
1998|Brasil|Portugal|Espumantes|4386|16971.0
1998|Brasil|Reino Unido|Espumantes|0|0.0
1998|Brasil|Romenia|Espumantes|0|0.0
1998|Brasil|Suíça|Espumantes|0|0.0
1998|Brasil|Tunisia|Espumantes|0|0.0
1998|Brasil|Ucrânia|Espumantes|0|0.0
1998|Brasil|Uruguai|Espumantes|2430|9720.0
1998|Brasil|Não consta na tabela|Espumantes|0|0.0
1998|Brasil|Não declarados|Espumantes|0|0.0
1998|Brasil|Outros|Espumantes|2720|16836.0
1999|Brasil|Africa do Sul|Espumantes|0|0.0
1999|Brasil|Alemanha|Espumantes|1980|6690.0
1999|Brasil|Argentina|Espumantes|86940|360596.0
1999|Brasil|Austrália|Espumantes|0|0.0
1999|Brasil|Austria|Espumantes|0|0.0
1999|Brasil|Bermudas|Espumantes|0|0.0
1999|Brasil|Bahamas|Espumantes|0|0.0
1999|Brasil|Bélgica|Espumantes|0|0.0
1999|Brasil|Brasil|Espumantes|0|0.0
1999|Brasil|Bulgaria|Espumantes|0|0.0
1999|Brasil|Canada|Espumantes|0|0.0
1999|Brasil|Chile|Espumantes|18020|65480.0
1999|Brasil|Croácia|Espumantes|0|0.0
1999|Brasil|Cuba|Espumantes|0|0.0
1999|Brasil|Emirados Arabes Unidos|Espumantes|0|0.0
1999|Brasil|Eslovênia|Espumantes|0|0.0
1999|Brasil|Espanha|Espumantes|251511|1017499.0
1999|Brasil|Estados Unidos|Espumantes|0|0.0
1999|Brasil|França|Espumantes|1158921|11636214.0
1999|Brasil|Grecia|Espumantes|0|0.0
1999|Brasil|Hong Kong|Espumantes|0|0.0
1999|Brasil|Hungria|Espumantes|0|0.0
1999|Brasil|Indonesia|Espumantes|0|0.0
1999|Brasil|Irlanda|Espumantes|0|0.0
1999|Brasil|Israel|Espumantes|0|0.0
1999|Brasil|Itália|Espumantes|498453|1678442.0
1999|Brasil|Luxemburgo|Espumantes|0|0.0
1999|Brasil|Mexico|Espumantes|0|0.0
1999|Brasil|Nova Zelândia|Espumantes|0|0.0
1999|Brasil|Paises Baixos|Espumantes|0|0.0
1999|Brasil|Panama|Espumantes|0|0.0
1999|Brasil|Peru|Espumantes|0|0.0
1999|Brasil|Portugal|Espumantes|15501|45223.0
1999|Brasil|Reino Unido|Espumantes|0|0.0
1999|Brasil|Romenia|Espumantes|0|0.0
1999|Brasil|Suíça|Espumantes|0|0.0
1999|Brasil|Tunisia|Espumantes|0|0.0
1999|Brasil|Ucrânia|Espumantes|0|0.0
1999|Brasil|Uruguai|Espumantes|0|0.0
1999|Brasil|Não consta na tabela|Espumantes|0|0.0
1999|Brasil|Não declarados|Espumantes|0|0.0
1999|Brasil|Outros|Espumantes|2117|5818.0
2000|Brasil|Africa do Sul|Espumantes|0|0.0
2000|Brasil|Alemanha|Espumantes|1130|3150.0
2000|Brasil|Argentina|Espumantes|114511|326156.0
2000|Brasil|Austrália|Espumantes|0|0.0
2000|Brasil|Austria|Espumantes|0|0.0
2000|Brasil|Bermudas|Espumantes|0|0.0
2000|Brasil|Bahamas|Espumantes|0|0.0
2000|Brasil|Bélgica|Espumantes|0|0.0
2000|Brasil|Brasil|Espumantes|0|0.0
2000|Brasil|Bulgaria|Espumantes|0|0.0
2000|Brasil|Canada|Espumantes|0|0.0
2000|Brasil|Chile|Espumantes|11250|31550.0
2000|Brasil|Croácia|Espumantes|0|0.0
2000|Brasil|Cuba|Espumantes|0|0.0
2000|Brasil|Emirados Arabes Unidos|Espumantes|0|0.0
2000|Brasil|Eslovênia|Espumantes|0|0.0
2000|Brasil|Espanha|Espumantes|230327|928135.0
2000|Brasil|Estados Unidos|Espumantes|0|0.0
2000|Brasil|França|Espumantes|979713|8756457.0
2000|Brasil|Grecia|Espumantes|0|0.0
2000|Brasil|Hong Kong|Espumantes|0|0.0
2000|Brasil|Hungria|Espumantes|0|0.0
2000|Brasil|Indonesia|Espumantes|0|0.0
2000|Brasil|Irlanda|Espumantes|0|0.0
2000|Brasil|Israel|Espumantes|0|0.0
2000|Brasil|Itália|Espumantes|488816|1303096.0
2000|Brasil|Luxemburgo|Espumantes|0|0.0
2000|Brasil|Mexico|Espumantes|0|0.0
2000|Brasil|Nova Zelândia|Espumantes|0|0.0
2000|Brasil|Paises Baixos|Espumantes|0|0.0
2000|Brasil|Panama|Espumantes|0|0.0
2000|Brasil|Peru|Espumantes|0|0.0
2000|Brasil|Portugal|Espumantes|12622|41797.0
2000|Brasil|Reino Unido|Espumantes|0|0.0
2000|Brasil|Romenia|Espumantes|0|0.0
2000|Brasil|Suíça|Espumantes|0|0.0
2000|Brasil|Tunisia|Espumantes|0|0.0
2000|Brasil|Ucrânia|Espumantes|0|0.0
2000|Brasil|Uruguai|Espumantes|1746|4140.0
2000|Brasil|Não consta na tabela|Espumantes|0|0.0
2000|Brasil|Não declarados|Espumantes|0|0.0
2000|Brasil|Outros|Espumantes|2575|16650.0
2001|Brasil|Africa do Sul|Espumantes|0|0.0
2001|Brasil|Alemanha|Espumantes|6516|17537.0
2001|Brasil|Argentina|Espumantes|32464|90851.0
2001|Brasil|Austrália|Espumantes|0|0.0
2001|Brasil|Austria|Espumantes|0|0.0
2001|Brasil|Bermudas|Espumantes|0|0.0
2001|Brasil|Bahamas|Espumantes|0|0.0
2001|Brasil|Bélgica|Espumantes|0|0.0
2001|Brasil|Brasil|Espumantes|0|0.0
2001|Brasil|Bulgaria|Espumantes|0|0.0
2001|Brasil|Canada|Espumantes|0|0.0
2001|Brasil|Chile|Espumantes|15695|44425.0
2001|Brasil|Croácia|Espumantes|0|0.0
2001|Brasil|Cuba|Espumantes|0|0.0
2001|Brasil|Emirados Arabes Unidos|Espumantes|0|0.0
2001|Brasil|Eslovênia|Espumantes|0|0.0
2001|Brasil|Espanha|Espumantes|713315|6408671.0
2001|Brasil|Estados Unidos|Espumantes|0|0.0
2001|Brasil|França|Espumantes|182179|262999.0
2001|Brasil|Grecia|Espumantes|0|0.0
2001|Brasil|Hong Kong|Espumantes|0|0.0
2001|Brasil|Hungria|Espumantes|0|0.0
2001|Brasil|Indonesia|Espumantes|0|0.0
2001|Brasil|Irlanda|Espumantes|0|0.0
2001|Brasil|Israel|Espumantes|450|1510.0
2001|Brasil|Itália|Espumantes|1009289|2476201.0
